product_id,Material_Type,Eco_Friendly_Manufacturing,Carbon_Footprint_MT,Water_Usage_Liters,Waste_Production_KG,Recycling_Programs,Certifications,Sustainability_Rating
3032,2,0,113.23,2443774.69,59900.86,0,3,2
3033,3,0,347.42,738945.6,3865.65,1,2,2
3034,4,0,102.49,1938877.75,73643.23,1,2,2
3035,5,1,435.43,3020817.21,10009.11,1,1,3
3036,2,0,55.94,3260607.32,51593.52,0,0,3
3037,3,0,343.58,1754291.0,9012.85,0,1,4
3038,4,1,22.5,4860223.56,31221.96,0,2,3
3039,4,1,182.42,3464574.79,3338.42,1,2,3
3040,3,1,394.03,3676741.79,34193.83,0,3,3
3041,3,0,437.23,4069800.64,55548.03,1,3,1
3042,4,0,474.73,3167410.61,72390.88,1,3,3
3043,3,0,150.39,3968521.92,96416.05,1,3,2
3044,4,0,401.92,2664105.6,78786.58,0,2,2
3045,4,1,76.2,772055.75,17520.0,1,1,1
3046,0,1,446.72,3148709.78,79004.96,0,3,1
3047,1,0,483.72,3754423.85,16596.13,0,1,3
3048,0,0,239.17,3249611.07,22906.73,0,0,4
3049,5,0,130.0,2520100.39,65721.76,1,1,2
3050,1,1,304.45,4600166.95,16039.84,1,1,2
3051,1,1,141.46,2008491.15,92797.35,1,3,3
3052,4,1,286.81,4202427.69,59161.05,0,1,2
3053,3,0,56.51,2090840.22,47649.82,1,0,4
3054,4,0,41.85,1145984.18,60491.11,1,3,1
3055,5,0,324.69,4178405.5,51603.05,1,3,4
3056,5,1,92.86,434320.96,37764.12,0,0,3
3057,1,0,152.95,4924539.95,25776.27,1,0,4
3058,1,1,50.87,3154985.33,91196.97,1,0,4
3059,2,0,325.4,3499512.96,26982.41,0,0,4
3060,3,0,114.2,4579597.41,76525.3,1,3,4
3061,4,0,323.41,2380143.84,69844.61,0,1,3
3062,5,0,170.46,65748.54,38590.98,1,1,2
3063,5,1,57.22,3229030.18,76906.82,0,1,3
3064,0,1,386.29,4777260.8,98894.54,1,1,2
3065,3,0,170.69,4279812.43,97185.22,1,2,2
3066,3,1,32.91,4180701.1,10004.6,1,2,3
3067,1,0,348.95,1440698.72,56668.96,1,0,2
3068,5,0,272.34,854304.31,43578.22,0,2,4
3069,1,0,330.83,2154039.99,34300.91,1,2,2
3070,4,1,136.48,2846839.11,71930.95,0,0,1
3071,4,1,31.44,1926953.24,27073.6,1,1,4
3072,4,1,131.97,3317847.39,73850.74,1,2,3
3073,1,1,312.7,4784777.82,26134.75,0,0,3
3074,5,1,245.57,4375391.42,88927.98,1,3,2
3075,0,1,440.59,1985797.7,27607.94,1,0,4
3076,1,1,56.89,1354050.46,68485.06,0,1,3
3077,3,1,470.17,3814028.89,66773.48,0,3,4
3078,3,1,282.93,3629281.12,90601.86,0,0,3
3079,4,0,217.39,2319151.78,46111.98,1,3,2
3080,1,1,68.47,975435.17,33992.96,0,3,1
3081,1,0,258.3,1680270.11,33938.5,0,0,3
3082,4,0,124.44,4146791.87,10176.24,1,2,1
3083,3,1,72.1,2843572.6,74824.84,1,3,4
3084,4,1,135.23,4165132.58,84998.13,1,1,2
3085,3,1,90.03,1609096.88,49625.17,0,0,3
3086,5,1,84.22,1721270.07,74437.64,1,0,2
3087,5,0,59.51,2224416.08,94711.99,0,3,4
3088,3,0,247.73,1940684.14,15465.11,1,3,2
3089,5,0,305.09,3889778.31,4274.44,0,3,4
3090,2,0,356.42,4133998.48,4740.46,0,2,3
3091,5,1,60.84,649457.57,76153.28,0,0,3
3092,1,1,332.0,2137404.06,39032.04,1,0,4
3093,3,1,449.37,4681707.74,16216.25,1,2,4
3094,0,0,243.95,1145457.86,91212.92,1,2,1
3095,3,1,42.13,3976981.9,78662.27,0,2,3
3096,4,0,160.41,1749304.67,36360.79,1,1,1
3097,0,1,494.54,1263198.29,81854.18,0,2,1
3098,2,1,177.53,2405597.43,37439.7,1,2,1
3099,1,1,405.35,4806866.48,7787.46,0,2,4
3100,5,0,214.01,562420.29,32627.98,0,3,3
3101,5,0,96.99,1912638.2,90406.67,0,1,2
3102,5,0,336.05,1069314.79,6943.06,1,3,2
3103,4,0,474.03,645301.79,39588.91,0,2,2
3104,1,1,26.19,1052466.29,3849.5,0,0,1
3105,3,0,461.48,974743.26,62829.77,1,3,1
3106,2,1,126.99,83530.64,30346.52,1,3,3
3107,1,0,318.06,4634946.01,15346.37,1,0,4
3108,4,0,66.03,4089563.6,16588.55,0,1,2
3109,1,1,89.68,1582574.69,75506.9,1,0,1
3110,1,0,467.38,1810921.21,72222.6,1,1,1
3111,4,0,6.61,1771892.01,11879.55,0,0,3
3112,2,1,277.08,1905050.44,6379.32,0,0,1
3113,1,1,232.5,3683534.38,68811.29,1,0,4
3114,5,0,379.25,2483380.5,3485.45,1,1,2
3115,0,1,435.22,443746.62,80294.61,1,3,3
3116,2,1,495.91,4369325.31,92709.33,1,3,4
3117,3,0,361.02,1118816.97,81964.33,0,0,2
3118,4,1,364.87,3139593.63,52995.15,1,3,2
3119,1,0,447.04,1314494.67,78168.68,0,2,3
3120,5,0,394.18,2770202.64,42857.12,0,0,4
3121,3,1,37.0,2306773.9,66041.8,1,0,2
3122,1,1,161.04,3969446.13,95196.91,1,3,1
3123,1,1,437.38,2580953.12,72557.57,1,0,4
3124,3,1,175.22,3057517.97,55178.23,1,3,1
3125,1,1,84.04,2028077.8,68453.79,1,2,1
3126,0,0,213.31,1873939.98,2093.24,0,1,3
3127,0,0,177.02,1331207.39,30901.56,1,3,2
3128,4,1,294.42,543223.89,21739.7,1,1,2
3129,4,0,235.46,4144189.27,96889.7,1,2,3
3130,4,1,222.08,213489.25,49558.6,1,0,1
3131,3,1,464.58,639822.45,21527.31,0,2,4
3132,4,1,268.06,756345.17,50659.6,0,2,2
3133,1,0,15.18,3039456.27,46861.37,1,1,1
3134,3,1,458.08,1141248.19,50285.73,1,1,4
3135,4,0,26.31,1727272.72,78858.7,0,2,1
3136,5,1,127.92,1382764.64,32038.76,1,2,4
3137,3,0,101.35,2108396.22,23201.81,0,2,4
3138,3,1,45.41,3120830.48,37068.83,0,1,1
3139,3,1,163.73,1542250.26,3125.46,1,3,3
3140,2,0,323.05,55107.72,3093.61,1,0,1
3141,5,1,5.46,3346617.46,96381.62,0,0,2
3142,3,0,198.55,791842.94,15675.87,0,2,1
3143,3,0,439.74,4821841.03,8691.64,0,1,2
3144,1,0,96.62,3078933.42,35833.56,0,3,2
3145,1,1,14.35,4999596.61,73490.01,1,2,2
3146,0,0,122.32,2447410.21,86840.81,1,0,2
3147,0,1,73.86,1915318.22,55289.67,0,2,4
3148,1,1,248.54,3993108.77,54856.6,1,1,3
3149,2,1,105.34,2079658.83,46947.5,1,1,4
3150,1,1,161.25,1104328.29,72555.93,0,2,3
3151,4,1,467.56,1500647.34,1072.89,1,3,3
3152,2,1,408.21,274601.94,8666.12,1,3,4
3153,2,1,66.79,4344707.12,50470.95,0,3,2
3154,0,0,173.68,3083472.14,79157.98,1,1,3
3155,5,1,478.87,4634301.87,32637.37,0,0,3
3156,0,1,80.11,2384221.64,62121.8,0,2,2
3157,1,1,177.23,1243608.0,43481.57,1,2,4
3158,5,1,60.79,152347.5,81014.74,0,3,3
3159,4,1,456.4,4803378.95,70392.89,0,2,2
3160,0,1,355.28,3412659.71,86660.43,1,2,3
3161,4,1,282.09,84156.7,20793.87,1,3,2
3162,0,1,446.75,4959053.71,22115.25,0,3,1
3163,3,1,95.79,4533228.12,98643.98,1,1,2
3164,4,1,61.73,1838253.35,5274.55,1,3,2
3165,1,1,59.21,2199179.01,45237.52,1,0,1
3166,4,0,62.26,2815794.39,77033.52,0,1,3
3167,4,1,170.03,1959471.14,98153.57,1,1,3
3168,4,1,116.17,1851270.75,70216.05,0,2,2
3169,2,1,335.09,403954.97,22828.03,0,1,2
3170,2,1,263.76,1052684.41,56800.04,1,0,1
3171,1,0,66.38,2180140.07,28023.29,1,1,2
3172,1,0,142.27,1277053.8,71955.37,0,1,4
3173,1,1,169.59,857438.06,9969.21,1,3,3
3174,1,1,227.29,3624003.9,80401.7,0,2,3
3175,2,0,45.18,883051.14,39911.61,0,0,4
3176,2,0,158.34,3027642.28,91258.57,0,3,4
3177,5,1,157.83,527586.55,39023.31,1,1,2
3178,1,0,133.14,316777.2,40506.12,1,3,4
3179,0,1,454.8,3186112.52,35869.4,1,3,2
3180,4,1,330.82,3204103.7,43318.74,0,2,2
3181,4,0,76.41,2100054.76,56573.2,1,0,4
3182,5,1,425.64,3253899.56,56385.91,0,0,3
3183,3,1,38.15,496799.38,26523.2,1,0,3
3184,4,1,48.87,3666230.95,28599.16,0,3,1
3185,0,1,456.7,1909324.84,18829.06,1,3,4
3186,4,0,399.66,2534693.83,57713.64,1,3,2
3187,3,0,36.3,2660985.48,14748.44,1,0,2
3188,5,0,494.51,2129932.37,69499.56,0,0,3
3189,0,0,330.09,364022.81,58777.67,1,3,3
3190,0,1,257.09,3044361.94,87480.82,1,1,1
3191,0,0,491.21,3418774.82,83448.97,1,0,1
3192,5,0,197.69,4298857.39,8006.99,1,1,4
3193,2,1,416.59,3159691.9,11869.16,0,2,4
3194,0,0,30.2,4703277.67,6453.84,1,0,2
3195,1,0,319.04,4395459.92,68241.68,1,0,1
3196,0,0,474.05,4492994.47,57966.92,0,0,2
3197,3,0,280.95,2802679.81,82581.25,1,1,2
3198,4,1,93.5,2698340.39,29907.57,1,0,4
3199,0,0,124.97,4887751.39,32932.83,1,0,3
3200,1,0,22.52,4532448.73,87285.74,1,3,4
3201,2,0,424.32,2250885.67,13123.78,1,3,1
3202,5,1,131.63,3083790.49,29089.6,1,2,2
3203,0,1,305.99,2444686.06,45323.73,1,0,4
3204,1,1,359.82,736217.82,4242.66,0,3,3
3205,3,1,135.32,2628168.15,37147.97,1,3,4
3206,3,0,261.11,2784792.63,59313.84,1,0,1
3207,5,1,177.92,4096290.65,53094.66,1,3,4
3208,0,0,80.57,639890.74,89260.0,0,0,2
3209,2,0,121.86,3822125.86,5030.71,1,3,4
3210,5,1,119.04,1635885.88,54712.0,1,3,3
3211,0,1,119.5,3346363.74,35349.64,1,3,4
3212,5,0,385.59,3269525.65,38107.4,0,1,1
3213,5,0,261.07,4303860.21,90449.4,1,2,1
3214,4,1,297.32,445840.02,43768.64,0,2,2
3215,2,1,337.06,3595065.17,87883.95,1,3,4
3216,5,1,403.47,370363.61,2343.65,0,1,3
3217,5,0,121.44,2100593.06,71893.61,1,2,1
3218,1,0,499.76,3899782.77,31904.95,1,1,4
3219,2,0,106.31,1964048.81,74060.08,1,0,3
3220,2,0,213.86,4058746.08,38782.43,1,1,2
3221,4,1,481.88,3002520.22,91606.69,1,2,1
3222,3,0,185.21,2705779.05,40748.51,0,3,3
3223,1,1,365.81,2593449.6,32425.68,1,2,3
3224,0,0,495.17,1832256.3,3572.2,1,2,2
3225,1,0,31.7,770407.73,37076.62,1,2,2
3226,1,0,202.1,3254108.45,94204.06,0,3,4
3227,1,0,210.41,902691.73,48774.01,1,2,4
3228,4,0,333.75,1448830.56,1133.21,1,3,4
3229,2,1,228.95,2161060.7,68410.02,0,3,4
3230,3,0,249.95,2777882.7,87999.73,1,3,3
3231,1,0,441.31,2758050.93,92501.48,1,1,3
3232,4,1,360.75,2343635.39,10003.57,0,2,2
3233,5,0,460.0,739416.45,88366.04,1,2,1
3234,2,1,444.74,4148304.46,26637.61,1,0,1
3235,1,1,417.6,2678283.82,20373.22,1,1,4
3236,1,1,195.89,3556727.38,17458.77,1,0,3
3237,5,1,340.11,488295.58,13990.8,1,1,1
3238,2,0,338.39,4419565.48,65466.54,1,2,2
3239,1,1,422.23,197343.7,21621.54,1,3,4
3240,5,1,263.09,1200766.76,31313.18,1,3,3
3241,3,0,52.31,3990137.03,12339.17,0,3,3
3242,3,1,187.48,2654914.39,15190.62,1,3,1
3243,5,1,225.35,2324475.34,50295.94,0,1,2
3244,2,1,134.99,3448357.31,92483.19,0,3,1
3245,3,1,32.34,3451259.67,93074.92,1,2,2
3246,1,0,86.92,4172175.45,43996.85,1,1,2
3247,2,1,387.99,3687398.05,42948.68,1,2,3
3248,3,1,10.86,4618654.74,56707.07,1,0,1
3249,0,1,398.2,4035436.5,62858.36,1,2,4
3250,0,1,365.05,716309.13,90154.36,0,2,3
3251,5,0,468.95,1824387.85,69841.17,0,2,4
3252,5,1,433.24,519751.82,70989.76,1,0,1
3253,0,0,162.67,2461334.08,94840.87,1,1,4
3254,0,1,493.52,3587870.47,73337.42,0,1,1
3255,3,0,441.68,1741289.11,73134.41,1,3,2
3256,1,1,480.77,2436645.82,60263.43,0,2,4
3257,0,0,368.71,3068642.69,15793.2,1,3,3
3258,4,1,148.32,3743876.36,34338.23,0,2,2
3259,1,1,91.38,84770.31,48001.72,0,2,4
3260,4,0,260.13,2270215.52,45711.76,0,1,2
3261,5,0,462.21,3611219.58,89539.01,0,3,4
3262,5,0,18.3,2794841.04,53729.72,1,1,1
3263,1,0,206.0,4359070.42,17423.48,0,1,3
3264,1,0,250.68,1178140.5,85950.75,0,1,1
3265,1,1,452.21,2664209.84,85508.79,1,0,3
3266,5,1,12.19,3199298.23,25392.95,1,0,2
3267,1,1,387.3,2653595.73,13524.54,0,0,1
3268,0,0,203.34,499929.3,68164.37,0,1,1
3269,4,0,300.86,1589558.68,39976.0,0,1,4
3270,5,0,176.83,1477969.61,76526.2,1,2,3
3271,1,0,294.09,2342360.37,81485.89,1,0,2
3272,0,1,499.09,633093.31,68906.36,0,2,1
3273,1,0,301.76,982876.09,54660.93,0,1,4
3274,1,1,243.95,4623272.09,74397.55,0,2,3
3275,2,0,101.21,1497695.78,67449.31,0,0,1
3276,3,0,10.56,3429851.61,73984.3,0,3,1
3277,1,1,374.13,3479842.91,18379.54,0,2,4
3278,2,0,198.21,1172819.15,13505.87,0,2,4
3279,4,1,474.25,4987603.01,52611.28,1,0,1
3280,3,1,65.83,1121154.04,70615.19,1,3,1
3281,0,1,150.12,4193721.42,72579.21,1,3,4
3282,5,0,375.08,56655.61,51724.01,0,0,4
3283,0,0,271.49,3622407.76,91635.59,0,0,1
3284,3,1,267.82,4569135.45,26945.61,1,1,4
3285,4,0,62.06,4068576.23,20365.72,1,1,2
3286,4,0,28.98,3912658.05,99671.59,0,1,3
3287,5,1,69.52,3519390.68,15344.5,1,0,2
3288,0,0,484.9,2189799.55,82456.65,1,1,1
3289,1,1,196.43,4896467.96,50051.57,1,1,1
3290,3,0,113.12,4680376.98,72804.15,1,2,1
3291,2,1,68.22,1745535.37,47020.95,1,0,2
3292,2,0,110.62,2137350.34,49887.21,1,0,1
3293,0,0,325.38,4284651.55,20330.18,0,1,4
3294,2,1,362.13,2723077.45,31594.09,1,2,1
3295,3,1,174.92,1044546.18,67571.99,0,2,4
3296,5,1,312.15,3215227.98,91451.31,1,3,1
3297,0,0,390.57,1955614.7,33575.68,1,0,3
3298,1,1,159.67,2124178.04,11352.53,0,2,1
3299,0,0,129.86,3185633.96,18877.43,0,1,3
3300,1,1,318.01,3659648.98,35595.6,1,0,2
3301,1,1,107.9,1918857.52,80441.57,0,1,4
3302,2,1,295.28,4793347.74,79492.16,1,1,2
3303,4,1,261.89,1633536.5,59747.48,1,1,1
3304,4,1,412.61,2598515.88,34613.37,1,0,2
3305,1,1,144.65,4611547.17,73614.14,1,1,1
3306,5,0,161.4,1224983.71,41661.19,1,0,2
3307,2,0,332.91,3340568.83,96099.98,1,1,2
3308,5,0,332.84,379806.73,61545.12,1,0,3
3309,5,1,176.74,3750157.23,86453.13,0,3,2
3310,0,0,389.49,1452668.19,69515.47,1,0,1
3311,3,1,34.5,4257426.5,1826.92,1,3,3
3312,2,1,434.31,4028308.18,44213.6,0,1,1
3313,3,0,232.7,4449691.84,6696.51,0,0,4
3314,0,1,342.12,249355.24,27731.52,0,0,1
3315,0,1,46.11,877986.08,69342.51,0,0,1
3316,3,1,383.76,3488085.38,75300.66,1,2,1
3317,2,1,283.67,4669517.68,12999.41,1,2,4
3318,5,0,274.08,3553310.83,79292.89,0,2,3
3319,2,0,209.78,4740748.94,54519.4,0,3,1
3320,5,0,309.61,97510.81,47969.46,0,2,3
3321,5,0,103.59,3096769.38,53330.5,0,2,3
3322,2,1,378.1,3324269.06,94617.77,1,2,4
3323,0,1,387.38,417677.23,84337.66,1,3,2
3324,3,0,61.78,4047822.87,57515.98,0,0,1
3325,5,0,268.98,3275311.29,18682.77,1,1,1
3326,3,1,322.9,1841951.62,15713.6,0,3,1
3327,2,0,155.51,1361050.8,47370.39,1,3,4
3328,1,0,498.51,3950955.77,18172.52,1,1,3
3329,1,0,481.09,2248659.5,32806.76,0,1,1
3330,2,1,404.12,3291647.93,40141.82,1,0,3
3331,2,1,330.45,2593247.98,2013.78,0,2,4
3332,0,1,87.57,2442361.96,74484.64,1,2,2
3333,5,1,150.79,3235883.72,60519.86,1,2,2
3334,0,0,444.59,292350.46,75509.03,0,3,1
3335,3,1,216.98,237503.07,58025.05,0,1,4
3336,0,0,218.53,4162208.27,14191.17,1,1,2
3337,4,0,410.79,3574586.8,84625.79,1,0,3
3338,1,1,171.71,2162764.31,95090.32,1,3,4
3339,3,0,388.11,2636323.08,73708.56,0,0,3
3340,2,1,133.64,424009.63,29855.37,0,3,1
3341,4,1,383.97,3910945.12,91093.92,1,2,4
3342,5,1,82.75,753281.64,36217.76,0,3,2
3343,2,1,306.94,3283439.07,28878.82,0,0,4
3344,5,0,48.22,2624725.18,47171.44,0,2,3
3345,0,1,393.54,3443265.1,24074.63,1,3,4
3346,1,1,349.61,4030229.63,76759.91,0,0,3
3347,1,1,142.83,4117126.28,79612.37,1,1,2
3348,4,0,249.43,1465637.07,93692.99,1,1,1
3349,4,0,437.18,1590988.82,9712.71,0,0,3
3350,4,1,395.54,3206982.74,6252.41,0,3,3
3351,1,1,73.57,192631.69,31624.23,1,2,1
3352,0,1,495.53,2469601.61,16270.36,1,2,1
3353,2,1,13.35,694498.77,84373.37,1,3,2
3354,0,1,154.64,3153467.8,46922.53,0,2,3
3355,4,0,278.15,333599.95,29086.69,0,2,4
3356,3,0,27.48,4428310.04,55324.95,0,3,4
3357,1,0,11.0,789481.76,60790.22,1,2,4
3358,0,0,351.59,473920.93,52172.94,1,3,1
3359,2,1,405.71,3270378.33,64083.51,1,3,3
3360,3,0,36.16,4561283.06,77574.6,1,2,4
3361,4,1,199.62,4985763.54,81843.13,1,3,1
3362,3,0,308.69,906343.2,25696.41,1,2,1
3363,2,0,456.33,2610511.3,23743.62,1,2,2
3364,0,1,252.7,3506339.17,42675.68,1,2,1
3365,4,0,362.62,2663698.22,71586.83,0,2,4
3366,5,0,447.2,650655.94,38510.74,0,0,1
3367,1,0,317.87,1715482.89,35886.82,1,3,3
3368,4,0,193.17,3985154.91,14437.93,0,2,4
3369,2,1,466.68,3163714.34,39418.28,0,3,4
3370,3,0,370.6,3574772.12,75317.7,1,2,2
3371,4,1,458.65,2867964.25,74061.51,1,1,3
3372,5,1,214.24,4400974.23,93333.15,0,1,2
3373,0,0,112.62,3199096.0,23841.99,1,3,2
3374,4,0,494.81,3276393.07,86952.24,0,1,2
3375,2,0,394.12,4246214.19,88524.72,1,0,2
3376,2,0,435.77,3146651.18,77899.8,0,0,1
3377,3,0,340.64,2950174.88,62752.91,1,3,4
3378,3,0,394.75,2767751.65,48057.34,0,1,3
3379,4,1,53.8,3309523.3,38642.72,0,1,3
3380,2,0,438.47,2969408.04,34332.54,1,0,2
3381,5,0,41.53,3013235.71,3734.36,0,3,4
3382,4,0,214.84,1111253.32,8108.96,0,2,4
3383,5,1,480.1,2584355.48,26679.38,0,3,2
3384,5,0,107.87,4457734.52,13465.31,1,2,1
3385,4,0,160.02,4675214.06,37594.51,1,0,2
3386,5,0,216.02,1543089.82,19571.31,0,3,4
3387,2,1,354.41,1923406.18,39382.71,1,2,3
3388,3,0,227.18,4605945.59,40893.64,1,0,4
3389,0,1,28.13,4033942.88,74731.63,1,0,3
3390,1,1,461.7,2999623.61,93671.45,1,1,4
3391,3,0,237.48,1811839.91,91392.61,0,2,1
3392,0,1,74.44,1601830.48,97466.49,0,2,4
3393,2,1,250.62,2331280.7,2880.56,0,0,2
3394,4,0,235.37,4425627.12,1221.22,0,1,1
3395,0,0,9.95,4481610.87,84894.95,0,2,4
3396,1,1,98.53,2118064.95,26052.64,1,2,4
3397,0,0,464.75,986897.93,52450.87,1,3,2
3398,1,0,310.23,2368296.17,35572.88,0,2,4
3399,0,1,420.19,2616602.44,75110.53,1,3,4
3400,3,1,390.97,1219026.49,68041.58,1,2,4
3401,5,0,325.33,4149170.39,79848.11,1,0,2
3402,0,0,281.84,4906167.98,61475.84,1,1,1
3403,5,0,240.24,2728408.61,46967.89,0,0,2
3404,2,1,480.08,2686258.04,95031.75,0,2,1
3405,0,1,256.19,2794336.14,2512.6,0,2,2
3406,5,0,146.04,4970243.27,28449.93,0,1,1
3407,2,1,108.38,3046678.36,94195.93,0,0,2
3408,3,1,58.25,2697023.77,36243.26,1,3,2
3409,2,1,139.78,3951004.14,40987.16,0,3,2
3410,1,0,197.0,1648665.09,87092.37,1,1,3
3411,2,1,294.26,122046.05,3277.33,0,0,4
3412,3,0,445.75,2218907.19,76628.07,1,0,3
3413,0,0,250.31,577144.45,43288.96,1,0,1
3414,1,1,5.75,144455.26,43157.64,0,2,4
3415,4,0,148.46,3145407.76,56326.04,0,2,3
3416,5,1,92.41,1088067.82,7838.76,0,0,2
3417,1,0,238.38,1313375.79,40829.2,1,0,1
3418,3,1,225.18,1348676.34,35922.47,1,1,3
3419,3,1,415.29,4018994.26,26822.1,0,2,3
3420,5,1,58.62,2405452.26,38587.11,0,0,2
3421,1,0,109.68,3744073.07,9558.02,1,1,3
3422,2,1,264.65,680322.57,79710.02,1,0,2
3423,3,0,347.6,1229251.52,56891.27,0,0,1
3424,0,0,14.48,4870264.33,54958.28,1,1,2
3425,5,1,92.47,2611095.01,49665.73,1,2,2
3426,5,1,40.1,610522.37,64158.75,0,0,3
3427,0,0,365.01,4076068.71,37093.73,0,2,4
3428,3,0,417.82,369455.24,59508.1,1,3,1
3429,3,0,108.25,4768213.39,28088.32,0,2,2
3430,4,1,465.75,3342145.26,17695.55,0,3,3
3431,2,0,337.98,3400430.07,26201.06,1,2,4
3432,1,0,342.77,2015901.31,82229.41,0,3,4
3433,2,1,466.68,2122072.37,44207.84,1,2,3
3434,2,0,230.09,2684297.41,99909.17,0,1,3
3435,3,0,461.5,448444.46,39898.27,1,3,4
3436,1,0,388.82,4118659.35,97200.42,0,3,1
3437,4,0,197.66,225530.91,10264.72,1,1,1
3438,1,0,426.7,95558.85,23212.65,0,0,3
3439,2,1,498.16,301618.59,8350.25,0,3,3
3440,0,0,109.04,4799440.09,12428.77,0,0,2
3441,5,1,267.23,1019353.84,60662.83,0,0,1
3442,2,0,415.75,4712920.6,94837.87,1,1,2
3443,3,0,265.88,3931518.91,49482.18,1,0,1
3444,5,0,497.3,1422922.79,43076.79,1,3,3
3445,5,1,193.21,2915036.46,8666.77,0,3,3
3446,0,1,448.91,4848200.37,25555.38,1,2,4
3447,5,0,127.6,2838357.9,1841.56,0,0,4
3448,2,1,51.83,3653059.25,40985.03,1,1,1
3449,2,1,232.33,2970625.91,81249.71,1,2,1
3450,0,0,150.35,98325.56,96788.38,1,3,3
3451,2,1,329.95,3366406.12,38946.65,1,3,2
3452,1,0,144.06,4538918.24,4840.94,0,1,1
3453,1,0,244.54,188236.76,10050.05,1,0,4
3454,5,0,135.57,4278557.99,64196.25,1,2,1
3455,2,1,167.18,1919498.87,12131.21,0,2,3
3456,1,1,485.17,2925687.69,88249.75,1,2,2
3457,2,0,408.0,4666637.81,49288.04,0,2,1
3458,1,1,360.33,2696054.29,53733.1,1,3,4
3459,2,1,246.59,373160.1,28282.0,1,2,1
3460,2,1,298.93,3757155.55,72749.25,0,2,2
3461,3,1,342.69,3996430.51,22227.52,0,1,3
3462,3,1,369.34,1778220.9,43642.46,1,2,1
3463,2,1,411.66,2108827.46,44829.82,0,2,3
3464,5,0,37.99,4038259.08,20209.02,0,2,1
3465,1,1,497.26,4605790.87,10840.05,0,3,3
3466,3,0,151.48,2088150.64,88503.72,0,2,1
3467,4,1,497.28,288966.35,79458.12,0,2,2
3468,5,1,411.97,1548149.03,79032.7,1,3,1
3469,0,0,129.82,4196922.98,64463.82,1,0,4
3470,5,0,361.24,553521.76,52281.06,0,3,1
3471,2,0,150.41,190223.42,37317.56,1,0,3
3472,0,1,433.79,4900335.96,77702.73,0,0,4
3473,4,1,122.71,2595007.97,88685.69,0,2,3
3474,0,1,397.68,1791902.37,62452.43,1,3,3
3475,4,1,142.87,1545663.43,81623.16,1,2,2
3476,5,1,383.32,677736.02,79593.46,1,1,2
3477,4,0,296.16,2809960.72,70260.95,1,0,1
3478,4,1,448.45,2319857.53,1693.78,0,0,3
3479,2,0,327.41,1530482.71,41953.92,0,2,4
3480,4,0,470.01,4247240.51,96175.31,1,0,2
3481,3,0,154.55,1559614.65,32288.48,1,0,3
3482,3,1,15.8,3380338.87,70792.74,0,0,2
3483,1,0,48.26,4974603.22,74466.63,1,3,2
3484,0,0,227.8,3421338.4,64027.78,1,2,2
3485,2,1,370.7,1015513.64,80732.4,0,2,2
3486,3,0,290.5,1852608.45,97522.23,0,0,4
3487,3,0,180.2,1824624.58,39170.74,1,3,3
3488,1,0,103.72,2262580.63,80958.73,0,2,3
3489,4,1,338.21,3884001.35,37284.97,1,0,2
3490,1,0,101.13,282499.15,16382.57,0,3,4
3491,4,0,212.34,3786040.71,83426.54,1,1,1
3492,4,1,314.87,503050.98,64409.19,1,0,2
3493,1,0,385.01,1548425.86,28975.21,0,3,2
3494,1,1,183.48,3040795.7,78146.33,1,0,2
3495,5,0,70.25,2301463.45,77792.66,0,3,1
3496,1,0,74.26,1175304.92,5938.57,1,2,4
3497,5,0,472.71,611162.29,26898.85,1,1,2
3498,0,0,177.57,590165.75,49407.46,1,2,4
3499,0,1,296.66,1427611.62,33345.95,0,3,2
3500,4,1,173.52,168052.1,72504.67,1,1,1
3501,5,0,485.08,324712.94,10674.9,0,1,1
3502,4,1,222.67,4237347.49,56166.45,1,1,3
3503,2,0,149.43,4372923.44,69760.48,0,1,1
3504,0,1,414.02,1387795.97,83534.62,1,3,3
3505,4,1,448.39,4523310.75,43571.41,1,1,4
3506,4,0,211.03,2320460.8,61901.17,0,0,2
3507,5,1,162.13,3416993.61,45890.69,1,1,3
3508,4,0,93.97,4831575.79,75947.43,0,0,3
3509,5,1,211.13,4900566.4,60011.13,1,1,2
3510,0,1,324.34,3113742.92,45838.27,0,3,4
3511,4,1,61.23,4787101.58,83357.69,1,0,4
3512,2,1,312.27,3742192.35,43324.0,0,3,4
3513,4,1,358.71,786989.11,18197.0,0,0,2
3514,5,0,256.79,487346.1,37288.46,0,0,3
3515,3,1,62.49,376066.7,72442.54,1,2,4
3516,3,1,28.46,2413657.91,35732.13,1,1,3
3517,2,1,444.67,510702.04,46920.31,0,2,3
3518,2,1,389.96,3102149.1,11085.58,0,0,1
3519,0,0,312.78,2325307.14,14276.54,0,0,1
3520,5,1,81.27,3347307.12,91642.09,0,3,4
3521,2,1,496.11,4882548.23,35868.1,1,0,4
3522,4,1,318.27,1397404.74,45629.01,0,1,2
3523,4,0,434.08,823370.91,95556.99,0,0,2
3524,4,0,119.74,530839.85,59807.76,1,1,3
3525,2,1,211.09,1442793.6,69448.6,1,1,2
3526,1,1,226.86,4845439.43,80537.42,0,2,2
3527,3,0,289.5,3218264.69,79524.81,0,1,2
3528,2,1,425.37,3880128.7,90139.03,1,0,3
3529,3,1,375.13,3026771.78,35833.04,1,2,3
3530,0,1,271.04,4957213.45,96735.38,0,3,2
3531,1,1,267.73,4604647.14,70347.66,1,3,1
